"id","Esc_sum","Esc_cat","escorrentia","ev_esc_baja","ev_esc_media","ev_esc_alta","suma_evidencia","ev_esc_baja_aj","ev_esc_media_aj","ev_esc_alta_aj","suma_evidencia_aj"
863,170782.310440063,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
864,269279.78086853,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
865,89768.955291748,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
866,167968.463470459,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
867,157544.77204895,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
868,258359.196136475,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
869,59613.3706512451,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
870,603579.144638062,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
871,310601.161621094,"Baja","esc_baja",0.791044218178616,0.208955781821384,0,1,0.722387585451824,0.227612414548176,0.05,1
872,107416.535934448,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
873,136031.822769165,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
874,141430.29524231,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
875,206984.822967529,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
876,535013.952316284,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
877,964307.628356934,"Alta","esc_alta",0,0.165948403138119,0.834051596861881,1,0.05,0.191056142667401,0.758943857332599,1
878,1020854.58486938,"Alta","esc_alta",0,0.00258965752218681,0.997410342477813,1,0.05,0.0522012088938588,0.897798791106141,1
879,250480.421905518,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
880,219128.380950928,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
881,211237.743667603,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
882,297435.950668335,"Baja","esc_baja",0.863114831208375,0.136885168791625,0,1,0.783647606527118,0.166352393472882,0.05,1
883,170881.068649292,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
884,236034.889251709,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
885,195986.533966064,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
886,253358.245483398,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
887,207291.438812256,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
888,453153.251068115,"Media","esc_media",0.0106680804938113,0.989331919506189,0,1,0.0590678684197396,0.89093213158026,0.05,1
889,0,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
890,448105.169891357,"Media","esc_media",0.038302905817798,0.961697094182202,0,1,0.0825574699451283,0.867442530054872,0.05,1
891,495749.685028076,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
892,277161.289916992,"Baja","esc_baja",0.974104866579851,0.0258951334201489,0,1,0.877989136592873,0.0720108634071265,0.05,1
893,95291.2403411865,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
894,219863.669952393,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
895,255844.712158203,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
896,750764.44845581,"Media","esc_media",0,0.782854213016796,0.217145786983204,1,0.05,0.715426081064277,0.234573918935723,1
897,279413.876037598,"Baja","esc_baja",0.961773483269933,0.0382265167300667,0,1,0.867507460779443,0.0824925392205567,0.05,1
898,155816.835601807,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
899,213219.087188721,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
